P.A.Hilton Logger Data File
C:\Users\Admin\Desktop\Equipos_PAHilton\Nuevas Practicas\Radiación\H112C-3.pah
1/07/2025 9:08:07 a. m.

;;;0001;0011;0021;0031;0041;0051;0113;0123;
Graph Display;;;-10 | 100;-10 | 100;0 | 70;0 | 70;0 | 350;-10 | 360;0 | 250;0 | 21;
Lower limit | Upper Limit;;;- | -;- | -;- | -;- | -;- | -;- | -;- | -;- | -;
;;;T1;T2;T3;T4;T5;Radiometer;Input Voltage;Input Current;
Sample;Date;Time;°C;°C;°C;°C;°C;W/m2;V;A;
0;1/07/2025;09:32:51;19,82326;20,67637;19,48575;18,93653;253,2367;14,53485;198,7735;0,7706424;
1;1/07/2025;09:33:06;19,86623;20,63732;19,46622;18,91699;253,268;14,53485;199,1632;0,7738718;
2;1/07/2025;09:33:21;19,92091;20,66856;19,47403;18,9834;253,3773;14,53485;198,0442;0,773229;
3;1/07/2025;09:33:36;19,93653;20,65685;19,54044;18,99904;253,6117;14,53485;198,9742;0,7735581;
4;1/07/2025;09:33:51;19,92872;20,69982;19,52871;18,97951;253,932;14,53485;199,09;0,774201;
5;1/07/2025;09:34:06;19,94436;20,71544;19,54434;18,99512;254,1273;14,53485;199,2134;0,771348;
6;1/07/2025;09:34:21;20,00684;20,68029;19,55997;19,03809;254,4789;14,53485;198,785;0,7727432;
7;1/07/2025;09:34:36;19,80763;20,60216;19,55997;19,03418;254,643;14,53485;197,8243;0,7721629;
8;1/07/2025;09:34:51;19,67482;20,57091;19,59903;19,02637;254,9086;14,53485;197,8975;0,7728212;
9;1/07/2025;09:35:06;19,51465;20,53575;19,66544;19,04199;255,0649;14,53485;198,9085;0,7715358;
10;1/07/2025;09:35:21;19,44044;20,45762;19,66544;19,11621;255,2367;14,53485;199,3639;0,7715358;
11;1/07/2025;09:35:36;19,38184;20,42637;19,72794;19,13184;255,5648;14,53485;199,5531;0,7748598;
12;1/07/2025;09:35:51;19,39746;20,41465;19,74356;19,14746;255,5336;14,53485;199,1826;0,771191;
13;1/07/2025;09:36:06;19,33106;20,47325;19,72794;19,16309;255,9633;14,53485;199,0436;0,7737936;
14;1/07/2025;09:36:21;19,2959;20,46544;19,767;19,1709;256,0648;14,53485;197,6467;0,7703133;
15;1/07/2025;09:36:36;19,33496;20,45371;19,80997;19,2373;256,018;14,53485;198,9742;0,7727432;
16;1/07/2025;09:36:51;19,35059;20,44591;19,82559;19,25293;256,4594;14,53485;198,7464;0,7725862;
17;1/07/2025;09:37:06;19,26074;20,43028;19,85685;19,26074;256,4203;14,53485;197,6622;0,7715358;
18;1/07/2025;09:37:21;19,29199;20,4381;19,86466;19,29199;256,6313;14,53485;198,4648;0,7711126;
19;1/07/2025;09:37:36;19,30762;20,50059;19,8295;19,28419;256,5688;14,53485;197,8706;0,7686049;
20;1/07/2025;09:37:51;19,27247;20,46934;19,87247;19,29981;256,475;14,53485;198,5651;0,7697331;
21;1/07/2025;09:38:06;19,27247;20,49278;19,9467;19,39746;256,3188;14,53485;197,4268;0,7699842;
22;1/07/2025;09:38:21;19,26465;20,53185;19,91153;19,36231;256,0414;14,53485;198,0634;0,7723511;
23;1/07/2025;09:38:43;19,33106;20,50059;19,92716;19,42871;256,5844;14,53485;199,1555;0,7728997;
24;1/07/2025;09:38:58;19,25293;20,54747;19,92716;19,45606;256,7797;14,53485;198,8352;0,7725081;
25;1/07/2025;09:39:13;19,24512;20,53965;19,95059;19,45216;256,9985;14,53485;198,6808;0,7724296;
26;1/07/2025;09:39:28;19,30371;20,54747;19,95059;19,50294;257,5297;14,53485;198,5265;0,771191;
27;1/07/2025;09:39:43;19,31934;20,58653;19,98965;19,51857;257,7719;14,53485;198,3258;0,7690281;
28;1/07/2025;09:39:58;19,29199;20,53965;20,01699;19,52637;257,8735;14,53485;198,6345;0,7723511;
29;1/07/2025;09:40:13;19,28419;20,60216;20,00529;19,55762;257,8109;14,53485;197,4075;0,770799;
30;1/07/2025;09:40:28;19,29199;20,56309;20,0131;19,56544;257,5688;14,53485;197,3574;0,7664266;
31;1/07/2025;09:40:43;19,29981;20,61778;20,02091;19,57325;257,6234;14,53485;198,1174;0,7672414;
32;1/07/2025;09:40:58;19,24902;20,59435;20,04825;19,60059;257,7797;14,53485;196,9676;0,769655;
33;1/07/2025;09:41:13;19,36621;20,6334;20,08732;19,667;258,0297;14,53485;198,1484;0,7688399;
34;1/07/2025;09:41:28;19,34668;20,64122;20,04436;19,67482;258,2641;14,53485;197,4808;0,7712695;
35;1/07/2025;09:41:43;19,33106;20,60216;20,07951;19,65528;258,5375;14,53485;198,5767;0,770956;
36;1/07/2025;09:41:58;19,28028;20,62559;20,05217;19,68262;258,7328;14,53485;197,4616;0,7703918;
37;1/07/2025;09:42:13;19,28809;20,60996;20,08732;19,69044;258,8656;14,53485;198,0442;0,7712695;
38;1/07/2025;09:42:28;19,27247;20,66466;20,09512;19,76856;258,9516;14,53485;198,5959;0,7714577;
39;1/07/2025;09:42:43;19,3545;20,62559;20,12637;19,7295;258,9985;14,53485;197,6159;0,7682129;
40;1/07/2025;09:42:58;19,31153;20,73107;20,16153;19,76076;259,1703;14,53485;198,4261;0,7707209;
41;1/07/2025;09:43:13;19,30371;20,74669;20,17715;19,79982;259,4281;14,53485;197,3881;0,7716143;
42;1/07/2025;09:43:28;19,30371;20,72326;20,14981;19,80763;259,5922;14,53485;198,4532;0,7707209;
43;1/07/2025;09:43:43;19,34278;20,73889;20,19278;19,84278;259,7172;14,53485;197,8435;0,7690281;
44;1/07/2025;09:43:58;19,35059;20,74669;20,20059;19,85059;259,6781;14,53485;198,538;0,7718493;
45;1/07/2025;09:44:13;19,30762;20,7545;20,2084;19,88184;259,8813;14,53485;197,5002;0,7701407;
46;1/07/2025;09:44:28;19,34278;20,76231;20,18887;19,88965;259,8344;14,53485;197,4808;0,770956;
47;1/07/2025;09:44:43;19,33106;20,80138;20,23184;19,90529;259,8813;14,53485;198,4725;0,770799;
48;1/07/2025;09:44:58;19,28809;20,78576;20,28653;19,88965;260,1625;14,53485;197,0912;0,7672414;
49;1/07/2025;09:45:14;19,32324;20,81699;20,2709;19,92091;260,2328;14,53485;197,0295;0,7669905;
50;1/07/2025;09:45:29;19,30371;20,80138;20,27871;19,92872;260,2172;14,53485;197,149;0,7669905;
51;1/07/2025;09:45:44;19,31153;20,8834;20,30997;19,98732;260,3969;14,53485;196,987;0,76674;
52;1/07/2025;09:45:59;19,37012;20,86389;20,31778;20,0459;260,4516;14,53485;197,2918;0,7702348;
53;1/07/2025;09:46:14;19,32716;20,75059;20,32559;20,02637;260,5141;14,53485;197,2261;0,7699842;
54;1/07/2025;09:46:29;19,37012;20,86389;20,34122;20,06934;260,7641;14,53485;198,2525;0,7702348;
55;1/07/2025;09:46:44;19,37012;20,88732;20,34122;20,0498;260,8031;14,53485;198,4996;0,7717713;
56;1/07/2025;09:46:59;19,42871;20,89512;20,37637;20,07715;260,9672;14,53485;197,3574;0,7701407;
57;1/07/2025;09:47:14;19,43653;20,85606;20,3334;20,08496;260,8344;14,53485;198,1368;0,7679465;
58;1/07/2025;09:47:29;19,43653;20,90293;20,40762;20,09278;260,6625;14,53485;197,1992;0,7700626;
59;1/07/2025;09:47:44;19,45216;20,91855;20,47403;20,14746;260,7953;14,53485;198,187;0,7686834;
60;1/07/2025;09:47:59;19,40137;20,9459;20,44668;20,17481;260,9438;14,53485;197,3766;0,7704698;
61;1/07/2025;09:48:14;19,45997;20,97715;20,40762;20,20606;261,0453;14,53485;196,8171;0,7660973;
62;1/07/2025;09:48:29;19,46778;20,93418;20,41544;20,16309;261,1313;14,53485;197,0989;0,7695765;
63;1/07/2025;09:48:44;19,417;20,96152;20,43887;20,26465;261,2328;14,53485;197,2184;0,7685264;
64;1/07/2025;09:48:59;19,4834;21,02793;20,4545;20,25684;261,1234;14,53485;197,396;0,769655;
65;1/07/2025;09:49:14;19,50684;21,00059;20,4545;20,2295;260,8266;14,53485;196,7593;0,7664266;
66;1/07/2025;09:49:29;19,51465;21,0084;20,46231;20,26465;260,7094;14,53485;196,9021;0,7669123;
